route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"4-796-mjp-1","","796","Cranbourne Station - Clyde","3","FF8200","FFFFFF"
"4-798-mjp-1","","798","Cranbourne Park SC - Selandra Rise","3","FF8200","FFFFFF"
"4-799-mjp-1","","799","Merinda Park Station - The Avenue Village SC","3","FF8200","FFFFFF"
"4-800-mjp-1","","800","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"4-802-mjp-1","","802","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"4-804-mjp-1","","804","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"4-811-mjp-1","","811","Dandenong - Brighton","3","FF8200","FFFFFF"
"4-812-mjp-1","","812","Dandenong - Brighton","3","FF8200","FFFFFF"
"4-813-mjp-1","","813","Dandenong - Waverley Gardens SC","3","FF8200","FFFFFF"
"4-814-mjp-1","","814","Dandenong - Springvale South","3","FF8200","FFFFFF"
"4-815-mjp-1","","815","Dandenong - Noble Park","3","FF8200","FFFFFF"
"4-821-mjp-1","","821","Southland SC - Clayton","3","FF8200","FFFFFF"
"4-822-mjp-1","","822","Chadstone SC - Sandringham","3","FF8200","FFFFFF"
"4-823-mjp-1","","823","North Brighton - Southland SC","3","FF8200","FFFFFF"
"4-824-mjp-1","","824","Moorabbin - Keysborough","3","FF8200","FFFFFF"
"4-825-mjp-1","","825","Southland SC - Moorabbin","3","FF8200","FFFFFF"
"4-828-mjp-1","","828","Berwick Station - Hampton Station","3","FF8200","FFFFFF"
"4-831-mjp-1","","831","Berwick Station - Kingsmere Estate","3","FF8200","FFFFFF"
"4-832-mjp-1","","832","Frankston - Carrum Downs","3","FF8200","FFFFFF"
"4-833-mjp-1","","833","Frankston Station - Carrum Station","3","FF8200","FFFFFF"
"4-z20-mjp-1","","834","Berwick Station","3","FF8200","FFFFFF"
"4-835-mjp-1","","835","Berwick Station","3","FF8200","FFFFFF"
"4-836-mjp-1","","836","Berwick Station - Eden Rise SC","3","FF8200","FFFFFF"
"4-837-mjp-1","","837","Berwick Station - Beaconsfield East","3","FF8200","FFFFFF"
"4-838-mjp-1","","838","Fountain Gate SC - Emerald","3","FF8200","FFFFFF"
"4-839-mjp-1","","839","Berwick Station - North Berwick","3","FF8200","FFFFFF"
"4-840-mjp-1","","840","Pakenham - Gembrook","3","FF8200","FFFFFF"
"4-841-mjp-1","","841","Narre Warren North - Cranbourne","3","FF8200","FFFFFF"
"4-842-mjp-1","","842","Fountain Gate SC - Endeavour Hills SC","3","FF8200","FFFFFF"
"4-843-mjp-1","","843","Endeavour Hills - Dandenong Station","3","FF8200","FFFFFF"
"4-844-mjp-1","","844","Dandenong - Doveton","3","FF8200","FFFFFF"
"4-845-mjp-1","","845","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"4-846-mjp-1","","846","Berwick Station - Eden Rise SC","3","FF8200","FFFFFF"
"4-847-mjp-1","","847","Berwick Station - The Avenue Village SC","3","FF8200","FFFFFF"
"4-848-mjp-1","","848","Brandon Park SC - Dandenong","3","FF8200","FFFFFF"
"4-849-mjp-1","","849","Dandenong - Mossgiel Park","3","FF8200","FFFFFF"
"4-850-mjp-1","","850","Glen Waverley - Dandenong","3","FF8200","FFFFFF"
"4-857-mjp-1","","857","Dandenong - Chelsea","3","FF8200","FFFFFF"
"4-858-mjp-1","","858","Edithvale - Aspendale Gardens","3","FF8200","FFFFFF"
"4-861-mjp-1","","861","Dandenong - Endeavour Hills","3","FF8200","FFFFFF"
"4-862-mjp-1","","862","Dandenong - Chadstone SC","3","FF8200","FFFFFF"
"4-863-mjp-1","","863","Hampton Park SC - Endeavour Hills SC","3","FF8200","FFFFFF"
"4-885-mjp-1","","885","Glen Waverley - Springvale","3","FF8200","FFFFFF"
"4-886-mjp-1","","886","Rosebud - Chisholm TAFE Rosebud Campus","3","FF8200","FFFFFF"
"4-X62-mjp-1","","887","Monash University (Peninsula Campus) - Rosebud","3","FF8200","FFFFFF"
"4-890-mjp-1","","890","Lynbrook Station - Dandenong Station","3","FF8200","FFFFFF"
"4-891-mjp-1","","891","Fountain Gate SC - Lynbrook Station","3","FF8200","FFFFFF"
"4-892-mjp-1","","892","Dandenong Station - Casey Central SC","3","FF8200","FFFFFF"
"4-893-mjp-1","","893","Dandenong Station - Cranbourne Park SC","3","FF8200","FFFFFF"
"4-894-mjp-1","","894","Amberly Park - Hallam Station","3","FF8200","FFFFFF"
"4-895-mjp-1","","895","Fountain Gate SC - Narre Warren South","3","FF8200","FFFFFF"
"4-897-mjp-1","","897","Lynbrook Station - Clyde","3","FF8200","FFFFFF"
"4-898-mjp-1","","898","Cranbourne Station - Cranbourne East","3","FF8200","FFFFFF"
"4-899-mjp-1","","899","Berwick Station - The Avenue Village SC","3","FF8200","FFFFFF"
"4-90O-mjp-1","","900","Caulfield - Stud Park SC (Rowville)","3","FF8200","FFFFFF"
"4-90O-A-mjp-1","","900","Caulfield - Stud Park SC (Rowville)","3","FF8200","FFFFFF"
"4-901-mjp-1","","901","Melbourne Airport - Frankston","3","FF8200","FFFFFF"
"4-901-A-mjp-1","","901","Melbourne Airport - Frankston","3","FF8200","FFFFFF"
"4-902-mjp-1","","902","Chelsea - Airport West","3","FF8200","FFFFFF"
"4-902-A-mjp-1","","902","Chelsea - Airport West","3","FF8200","FFFFFF"
"4-903-mjp-1","","903","Altona - Mordialloc","3","FF8200","FFFFFF"
"4-903-A-mjp-1","","903","Altona - Mordialloc","3","FF8200","FFFFFF"
"4-905-mjp-1","","905","City (King/Lonsdale Sts) - The Pines SC","3","FF8200","FFFFFF"
"4-905-A-mjp-1","","905","City (King/Lonsdale Sts) - The Pines SC","3","FF8200","FFFFFF"
"4-906-mjp-1","","906","City (King/Lonsdale Sts) - Warrandyte","3","FF8200","FFFFFF"
"4-906-A-mjp-1","","906","City (King/Lonsdale Sts) - Warrandyte","3","FF8200","FFFFFF"
"4-907-mjp-1","","907","City (King/Lonsdale Sts) - Mitcham","3","FF8200","FFFFFF"
"4-907-A-mjp-1","","907","City (King/Lonsdale Sts) - Mitcham","3","FF8200","FFFFFF"
"4-908-mjp-1","","908","City (King/Lonsdale Sts) - The Pines SC","3","FF8200","FFFFFF"
"4-908-A-mjp-1","","908","City (King/Lonsdale Sts) - The Pines SC","3","FF8200","FFFFFF"
"4-922-A-mjp-1","","922","St Kilda Station - Southland SC","3","FF8200","FFFFFF"
"4-922-mjp-1","","922","St Kilda Station - Southland SC","3","FF8200","FFFFFF"
"4-923-mjp-1","","923","Southland SC - St Kilda Station","3","FF8200","FFFFFF"
"4-923-A-mjp-1","","923","Southland SC - St Kilda Station","3","FF8200","FFFFFF"
"4-925-mjp-1","","925","Pakenham Station - Lakeside","3","FF8200","FFFFFF"
"4-926-mjp-1","","926","Fountain Gate SC - Pakenham Station","3","FF8200","FFFFFF"
"4-927-mjp-1","","927","Pakenham Station - Pakenham North","3","FF8200","FFFFFF"
"4-928-mjp-1","","928","Pakenham Station - Cardinia Road Station","3","FF8200","FFFFFF"
"4-929-mjp-1","","929","Pakenham Station - Pakenham North","3","FF8200","FFFFFF"
