shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"3-57-mjp-1.2.H","-37.7694029833472","144.882331787713","3","401.294742710362"
"3-57-mjp-1.2.H","-37.7694062470879","144.882513333831","4","417.325962252244"
"3-57-mjp-1.2.H","-37.7694062470879","144.882513333831","5","417.325962252244"
"3-57-mjp-1.2.H","-37.7693982263826","144.883069832777","6","466.366761593201"
"3-57-mjp-1.2.H","-37.7689111417014","144.886557553155","7","778.387594231023"
"3-57-mjp-1.2.H","-37.768913177481","144.886671019033","8","788.437469852144"
"3-57-mjp-1.2.H","-37.7689604522573","144.886794549348","9","800.520515825739"
"3-57-mjp-1.2.H","-37.7689637090907","144.886976094907","10","816.55173536762"
"3-57-mjp-1.2.H","-37.7689637090907","144.886976094907","11","816.55173536762"
"3-57-mjp-1.2.H","-37.7686840632014","144.888970717279","12","995.017418343368"
"3-57-mjp-1.2.H","-37.7686840632014","144.888970717279","13","995.017418343368"
"3-57-mjp-1.2.H","-37.7686447209548","144.889289701931","14","1023.46034365002"
"3-57-mjp-1.2.H","-37.7689630911114","144.891971167302","15","1262.35153226945"
"3-57-mjp-1.2.H","-37.7689630911114","144.891971167302","16","1262.35153226945"
"3-57-mjp-1.2.H","-37.7694079375865","144.89568214466","17","1593.02962346994"
"3-57-mjp-1.2.H","-37.7694079375865","144.89568214466","18","1593.02962346994"
"3-57-mjp-1.2.H","-37.7697797016056","144.898838962502","19","1874.21639414025"
"3-57-mjp-1.2.H","-37.7697797016056","144.898838962502","20","1874.21639414025"
"3-57-mjp-1.2.H","-37.77015198821","144.90202985656","21","2158.3800793641"
"3-57-mjp-1.2.H","-37.77015198821","144.90202985656","22","2158.3800793641"
"3-57-mjp-1.2.H","-37.7704951496405","144.905108079616","23","2432.25596366208"
"3-57-mjp-1.2.H","-37.7704951496405","144.905108079616","24","2432.25596366208"
"3-57-mjp-1.2.H","-37.7709426081934","144.908989437361","25","2777.81782498361"
"3-57-mjp-1.2.H","-37.7709426081934","144.908989437361","26","2777.81782498361"
"3-57-mjp-1.2.H","-37.7713082299466","144.912328211237","27","3074.77068319515"
"3-57-mjp-1.2.H","-37.7713082299466","144.912328211237","28","3074.77068319515"
"3-57-mjp-1.2.H","-37.7717368362023","144.916176130086","29","3417.11553856762"
"3-57-mjp-1.2.H","-37.7717368362023","144.916176130086","30","3417.11553856762"
"3-57-mjp-1.2.H","-37.7735516876096","144.9158640503","31","3620.4207278767"
"3-57-mjp-1.2.H","-37.7735516876096","144.9158640503","32","3620.4207278767"
"3-57-mjp-1.2.H","-37.7758791480035","144.915492140368","33","3880.82426087884"
"3-57-mjp-1.2.H","-37.7758791480035","144.915492140368","34","3880.82426087884"
"3-57-mjp-1.2.H","-37.7772990819809","144.915270593261","35","4039.63232112769"
"3-57-mjp-1.2.H","-37.7774073699645","144.915278904685","36","4051.67391570648"
"3-57-mjp-1.2.H","-37.7785304652087","144.915088396181","37","4177.45547238312"
"3-57-mjp-1.2.H","-37.7785304652087","144.915088396181","38","4177.45547238312"
"3-57-mjp-1.2.H","-37.7804624044327","144.91477296267","39","4393.68220523547"
"3-57-mjp-1.2.H","-37.7804624044327","144.91477296267","40","4393.68220523547"
"3-57-mjp-1.2.H","-37.7805881041317","144.914746721482","41","4407.8243408592"
"3-57-mjp-1.2.H","-37.7826136529148","144.916665479884","42","4689.10178396476"
"3-57-mjp-1.2.H","-37.7826136529148","144.916665479884","43","4689.10178396476"
"3-57-mjp-1.2.H","-37.7840618858754","144.918044155493","44","4890.56890287005"
"3-57-mjp-1.2.H","-37.7840618858754","144.918044155493","45","4890.56890287005"
"3-57-mjp-1.2.H","-37.7859320565074","144.919842541769","46","5151.69147945048"
"3-57-mjp-1.2.H","-37.7859320565074","144.919842541769","47","5151.69147945048"
"3-57-mjp-1.2.H","-37.7874629232562","144.921309865409","48","5365.18152605687"
"3-57-mjp-1.2.H","-37.7874303045966","144.922014807175","49","5427.38281221721"
"3-57-mjp-1.2.H","-37.7874303045966","144.922014807175","50","5427.38281221721"
"3-57-mjp-1.2.H","-37.7874020844583","144.922458453723","51","5466.58740378503"
"3-57-mjp-1.2.H","-37.7876712865976","144.924949085567","52","5688.00330203988"
"3-57-mjp-1.2.H","-37.7876712865976","144.924949085567","53","5688.00330203988"
"3-57-mjp-1.2.H","-37.7880158690726","144.928141664159","54","5971.81309750156"
"3-57-mjp-1.2.H","-37.7880158690726","144.928141664159","55","5971.81309750156"
"3-57-mjp-1.2.H","-37.788349364845","144.931221028755","56","6245.57394203561"
"3-57-mjp-1.2.H","-37.788349364845","144.931221028755","57","6245.57394203561"
"3-57-mjp-1.2.H","-37.7884031727357","144.931719167906","58","6289.85712168658"
"3-57-mjp-1.2.H","-37.7883400823853","144.932231922052","59","6335.56270121469"
"3-57-mjp-1.2.H","-37.788470283033","144.93348874903","60","6447.20946561026"
"3-57-mjp-1.2.H","-37.788470283033","144.93348874903","61","6447.20946561026"
"3-57-mjp-1.2.H","-37.7888040378853","144.936590862931","62","6722.95753903961"
"3-57-mjp-1.2.H","-37.7888040378853","144.936590862931","63","6722.95753903961"
"3-57-mjp-1.2.H","-37.7891585062503","144.939851409028","64","7012.84199878176"
"3-57-mjp-1.2.H","-37.7891585062503","144.939851409028","65","7012.84199878176"
"3-57-mjp-1.2.H","-37.789406156137","144.94216107757","66","7218.1344730715"
"3-57-mjp-1.2.H","-37.7904475849709","144.943483521889","67","7382.23809886934"
"3-57-mjp-1.2.H","-37.7904475849709","144.943483521889","68","7382.23809886934"
"3-57-mjp-1.2.H","-37.7936168248831","144.947449831344","69","7878.00518127801"
"3-57-mjp-1.2.H","-37.7939167459434","144.947078127993","70","7924.69565139772"
"3-57-mjp-1.2.H","-37.7940964985288","144.947050439321","71","7944.79540263997"
"3-57-mjp-1.2.H","-37.7940964985288","144.947050439321","72","7944.79540263997"
"3-57-mjp-1.2.H","-37.794958835791","144.946890289135","73","8041.54249561955"
"3-57-mjp-1.2.H","-37.794958835791","144.946890289135","74","8041.54249561955"
"3-57-mjp-1.2.H","-37.7963063853122","144.946648559512","75","8192.61863536372"
"3-57-mjp-1.2.H","-37.7963063853122","144.946648559512","76","8192.61863536372"
"3-57-mjp-1.2.H","-37.7982828685781","144.946298545433","77","8414.14967156407"
"3-57-mjp-1.2.H","-37.7982828685781","144.946298545433","78","8414.14967156407"
"3-57-mjp-1.2.H","-37.8003582330353","144.945934413538","79","8646.72224088384"
"3-57-mjp-1.2.H","-37.8003582330353","144.945934413538","80","8646.72224088384"
"3-57-mjp-1.2.H","-37.8023885581134","144.94557150664","81","8874.32935852298"
"3-57-mjp-1.2.H","-37.8023885581134","144.94557150664","82","8874.32935852298"
"3-57-mjp-1.2.H","-37.8025951340333","144.945531709225","83","8897.52418553247"
"3-57-mjp-1.2.H","-37.8028622821098","144.947932137637","84","9110.99315283217"
"3-57-mjp-1.2.H","-37.8028622821098","144.947932137637","85","9110.99315283217"
"3-57-mjp-1.2.H","-37.803032108627","144.94940394123","86","9241.97406747243"
"3-57-mjp-1.2.H","-37.803032108627","144.94940394123","87","9241.97406747243"
"3-57-mjp-1.2.H","-37.8030538792362","144.949619135938","88","9261.07904064698"
"3-57-mjp-1.2.H","-37.8049587066981","144.949293859037","89","9474.43320629649"
"3-57-mjp-1.2.H","-37.8049587066981","144.949293859037","90","9474.43320629649"
"3-57-mjp-1.2.H","-37.8051384595249","144.949266170355","91","9494.53295753873"
"3-57-mjp-1.2.H","-37.8054392699249","144.952051940943","92","9742.12132560153"
"3-57-mjp-1.2.H","-37.8054392699249","144.952051940943","93","9742.12132560153"
"3-57-mjp-1.2.H","-37.8056086520211","144.953501101894","94","9871.11744957431"
"3-57-mjp-1.2.H","-37.8056086520211","144.953501101894","95","9871.11744957431"
"3-57-mjp-1.2.H","-37.8058548671443","144.955743222071","96","10070.4488319505"
"3-57-mjp-1.2.H","-37.8058548671443","144.955743222071","97","10070.4488319505"
"3-57-mjp-1.2.H","-37.8061237794527","144.958257329866","98","10293.8520548458"
"3-57-mjp-1.2.H","-37.8062895450765","144.959502170875","99","10405.0096006985"
"3-57-mjp-1.2.H","-37.8069435906583","144.959802200451","100","10482.2624323618"
"3-57-mjp-1.2.H","-37.8069435906583","144.959802200451","101","10482.2624323618"
"3-57-mjp-1.2.H","-37.8111132135198","144.961720684913","102","10974.9306777359"
"3-57-mjp-1.2.H","-37.8111132135198","144.961720684913","103","10974.9306777359"
"3-57-mjp-1.2.H","-37.8140653981215","144.963070778756","104","11323.5006133299"
"3-57-mjp-1.2.H","-37.8140653981215","144.963070778756","105","11323.5006133299"
"3-57-mjp-1.2.H","-37.816036712364","144.96398217036","106","11556.5542552238"
"3-57-mjp-1.2.H","-37.816036712364","144.96398217036","107","11556.5542552238"
"3-57-mjp-1.2.H","-37.8179081530201","144.964850911163","108","11777.9069150226"
"3-57-mjp-1.3.R","-37.8180170278057","144.964893361","1","0"
"3-57-mjp-1.3.R","-37.8153734724219","144.963670963513","2","312.533198236603"
"3-57-mjp-1.3.R","-37.8153734724219","144.963670963513","3","312.533198236603"
"3-57-mjp-1.3.R","-37.8133841410854","144.962760082883","4","547.450204858091"
"3-57-mjp-1.3.R","-37.8133841410854","144.962760082883","5","547.450204858091"
"3-57-mjp-1.3.R","-37.8105410257554","144.961463807192","6","883.024339737405"
"3-57-mjp-1.3.R","-37.8105410257554","144.961463807192","7","883.024339737405"
"3-57-mjp-1.3.R","-37.8066347795983","144.95966304205","8","1344.6778894909"
"3-57-mjp-1.3.R","-37.8066347795983","144.95966304205","9","1344.6778894909"
"3-57-mjp-1.3.R","-37.8062895450765","144.959502170875","10","1385.53128592253"
"3-57-mjp-1.3.R","-37.8061237794527","144.958257329866","11","1496.68883177525"
"3-57-mjp-1.3.R","-37.8059089691168","144.956264206374","12","1673.82155037913"
"3-57-mjp-1.3.R","-37.8059089691168","144.956264206374","13","1673.82155037913"
"3-57-mjp-1.3.R","-37.8056519810962","144.953920156753","14","1882.20821022087"
"3-57-mjp-1.3.R","-37.8056519810962","144.953920156753","15","1882.20821022087"
"3-57-mjp-1.3.R","-37.8054814196999","144.952402877829","16","2017.16005348357"
"3-57-mjp-1.3.R","-37.8054814196999","144.952402877829","17","2017.16005348357"
"3-57-mjp-1.3.R","-37.8051594398073","144.949435960757","18","2280.8720175656"
"3-57-mjp-1.3.R","-37.8051594398073","144.949435960757","19","2280.8720175656"
"3-57-mjp-1.3.R","-37.8051384595249","144.949266170355","20","2296.00476351602"
"3-57-mjp-1.3.R","-37.8032426396538","144.949591199842","21","2508.36530599037"
"3-57-mjp-1.3.R","-37.8032426396538","144.949591199842","22","2508.36530599037"
"3-57-mjp-1.3.R","-37.8030538792362","144.949619135938","23","2529.4603291001"
"3-57-mjp-1.3.R","-37.8029152312401","144.9483849803","24","2639.2328211006"
"3-57-mjp-1.3.R","-37.8029152312401","144.9483849803","25","2639.2328211006"
"3-57-mjp-1.3.R","-37.8026273052557","144.94582611682","26","2866.83993873975"
"3-57-mjp-1.3.R","-37.8026273052557","144.94582611682","27","2866.83993873975"
"3-57-mjp-1.3.R","-37.8025951340333","144.945531709225","28","2893.01244339635"
"3-57-mjp-1.3.R","-37.8006905167725","144.945868421041","29","3106.48141069605"
"3-57-mjp-1.3.R","-37.8006905167725","144.945868421041","30","3106.48141069605"
"3-57-mjp-1.3.R","-37.7986153506988","144.946243908397","31","3339.17219263637"
"3-57-mjp-1.3.R","-37.7986153506988","144.946243908397","32","3339.17219263637"
"3-57-mjp-1.3.R","-37.7967197365457","144.946580329774","33","3551.64807362055"
"3-57-mjp-1.3.R","-37.7967197365457","144.946580329774","34","3551.64807362055"
"3-57-mjp-1.3.R","-37.7952552888591","144.946836655425","35","3715.75169941839"
"3-57-mjp-1.3.R","-37.7952552888591","144.946836655425","36","3715.75169941839"
"3-57-mjp-1.3.R","-37.7939167459434","144.947078127993","37","3865.83500961643"
"3-57-mjp-1.3.R","-37.7937844047093","144.947240779744","38","3886.35329414511"
"3-57-mjp-1.3.R","-37.7937844047093","144.947240779744","39","3886.35329414511"
"3-57-mjp-1.3.R","-37.7936168248831","144.947449831344","40","3912.52579880172"
"3-57-mjp-1.3.R","-37.7904475849709","144.943483521889","41","4408.29288121038"
"3-57-mjp-1.3.R","-37.7904475849709","144.943483521889","42","4408.29288121038"
"3-57-mjp-1.3.R","-37.789406156137","144.94216107757","43","4572.39650700823"
"3-57-mjp-1.3.R","-37.7891912856558","144.940179810635","44","4748.53565654632"
"3-57-mjp-1.3.R","-37.7891912856558","144.940179810635","45","4748.53565654632"
"3-57-mjp-1.3.R","-37.7887608489733","144.936183265823","46","5103.79471695154"
"3-57-mjp-1.3.R","-37.7887608489733","144.936183265823","47","5103.79471695154"
"3-57-mjp-1.3.R","-37.7884796886819","144.933511197923","48","5341.22260073944"
"3-57-mjp-1.3.R","-37.7884796886819","144.933511197923","49","5341.22260073944"
"3-57-mjp-1.3.R","-37.7883400823853","144.932231922052","50","5454.96793031389"
"3-57-mjp-1.3.R","-37.7884031727357","144.931719167906","51","5500.67350984199"
"3-57-mjp-1.3.R","-37.7883815700934","144.931515372191","52","5518.78428011827"
"3-57-mjp-1.3.R","-37.7883815700934","144.931515372191","53","5518.78428011827"
"3-57-mjp-1.3.R","-37.7880384757101","144.928402206692","54","5795.63983812641"
"3-57-mjp-1.3.R","-37.7880384757101","144.928402206692","55","5795.63983812641"
"3-57-mjp-1.3.R","-37.7877143141119","144.925345318615","56","6067.30139227053"
"3-57-mjp-1.3.R","-37.7877143141119","144.925345318615","57","6067.30139227053"
"3-57-mjp-1.3.R","-37.7874020844583","144.922458453723","58","6323.94511418868"
"3-57-mjp-1.3.R","-37.7874365082409","144.921855659374","59","6377.18044080551"
"3-57-mjp-1.3.R","-37.7874365082409","144.921855659374","60","6377.18044080551"
"3-57-mjp-1.3.R","-37.7874629232562","144.921309865409","61","6425.34681912067"
"3-57-mjp-1.3.R","-37.7853727893838","144.919301830997","62","6717.07957353814"
"3-57-mjp-1.3.R","-37.7853727893838","144.919301830997","63","6717.07957353814"
"3-57-mjp-1.3.R","-37.7843461263204","144.918320048658","64","6860.13550665522"
"3-57-mjp-1.3.R","-37.7843461263204","144.918320048658","65","6860.13550665522"
"3-57-mjp-1.3.R","-37.7826502841904","144.916698514865","66","7096.42769865487"
"3-57-mjp-1.3.R","-37.7826502841904","144.916698514865","67","7096.42769865487"
"3-57-mjp-1.3.R","-37.7805881041317","144.914746721482","68","7382.70378916891"
"3-57-mjp-1.3.R","-37.7786473586771","144.915073757737","69","7600.03303248421"
"3-57-mjp-1.3.R","-37.7786473586771","144.915073757737","70","7600.03303248421"
"3-57-mjp-1.3.R","-37.7774073699645","144.915278904685","71","7738.84585609932"
"3-57-mjp-1.3.R","-37.7772990819809","144.915270593261","72","7750.88745067811"
"3-57-mjp-1.3.R","-37.7761129352024","144.915462866133","73","7883.62779872647"
"3-57-mjp-1.3.R","-37.7761129352024","144.915462866133","74","7883.62779872647"
"3-57-mjp-1.3.R","-37.7737134168944","144.91583680213","75","8151.98949495006"
"3-57-mjp-1.3.R","-37.7737134168944","144.91583680213","76","8151.98949495006"
"3-57-mjp-1.3.R","-37.7719614158147","144.916135765876","77","8348.22659643701"
"3-57-mjp-1.3.R","-37.7719614158147","144.916135765876","78","8348.22659643701"
"3-57-mjp-1.3.R","-37.7717368362023","144.916176130086","79","8373.40595306104"
"3-57-mjp-1.3.R","-37.7713611087948","144.912769483311","80","8676.43400456783"
"3-57-mjp-1.3.R","-37.7713611087948","144.912769483311","81","8676.43400456783"
"3-57-mjp-1.3.R","-37.7709642482761","144.909193177012","82","8994.59276996649"
"3-57-mjp-1.3.R","-37.7709642482761","144.909193177012","83","8994.59276996649"
"3-57-mjp-1.3.R","-37.7705686925062","144.905696342847","84","9305.80009635839"
"3-57-mjp-1.3.R","-37.7705686925062","144.905696342847","85","9305.80009635839"
"3-57-mjp-1.3.R","-37.7702161350006","144.902595674026","86","9581.78016810271"
"3-57-mjp-1.3.R","-37.7702161350006","144.902595674026","87","9581.78016810271"
"3-57-mjp-1.3.R","-37.7697171565909","144.898363926817","88","9958.72180814796"
"3-57-mjp-1.3.R","-37.7697171565909","144.898363926817","89","9958.72180814796"
"3-57-mjp-1.3.R","-37.7694510603149","144.89607825903","90","10162.2629587785"
"3-57-mjp-1.3.R","-37.7694510603149","144.89607825903","91","10162.2629587785"
"3-57-mjp-1.3.R","-37.768994173562","144.892197332687","92","10507.947786331"
"3-57-mjp-1.3.R","-37.768994173562","144.892197332687","93","10507.947786331"
"3-57-mjp-1.3.R","-37.7686768249688","144.88957259785","94","10741.8794002698"
"3-57-mjp-1.3.R","-37.7686768249688","144.88957259785","95","10741.8794002698"
"3-57-mjp-1.3.R","-37.7686447209548","144.889289701931","96","10767.0587568938"
"3-57-mjp-1.3.R","-37.7689399443114","144.887158409664","97","10957.6840437788"
"3-57-mjp-1.3.R","-37.7689399443114","144.887158409664","98","10957.6840437788"
"3-57-mjp-1.3.R","-37.76897129137","144.886896412301","99","10981.0292788387"
"3-57-mjp-1.3.R","-37.7689604522573","144.886794549348","100","10990.0846639768"
"3-57-mjp-1.3.R","-37.768913177481","144.886671019033","101","11002.1677099504"
"3-57-mjp-1.3.R","-37.7689111417014","144.886557553155","102","11012.2175855715"
"3-57-mjp-1.3.R","-37.7693572691534","144.883298049829","103","11303.6485379428"
"3-57-mjp-1.3.R","-37.7693572691534","144.883298049829","104","11303.6485379428"
"3-57-mjp-1.3.R","-37.7693982263826","144.883069832777","105","11324.2640660708"
"3-57-mjp-1.3.R","-37.7694029833472","144.882331787713","106","11389.2948280224"
"3-57-mjp-1.3.R","-37.7689304929847","144.878610336442","107","11721.3580750101"
"3-57-mjp-1.3.R","-37.76879950301","144.877842120277","108","11790.5895707328"
"3-57-mjp-1.4.R","-37.8180170278057","144.964893361","1","0"
"3-57-mjp-1.4.R","-37.8153734724219","144.963670963513","2","312.533198236603"
"3-57-mjp-1.4.R","-37.8153734724219","144.963670963513","3","312.533198236603"
"3-57-mjp-1.4.R","-37.8133841410854","144.962760082883","4","547.450204858091"
"3-57-mjp-1.4.R","-37.8133841410854","144.962760082883","5","547.450204858091"
"3-57-mjp-1.4.R","-37.8105410257554","144.961463807192","6","883.024339737405"
"3-57-mjp-1.4.R","-37.8105410257554","144.961463807192","7","883.024339737405"
"3-57-mjp-1.4.R","-37.8066347795983","144.95966304205","8","1344.6778894909"
"3-57-mjp-1.4.R","-37.8066347795983","144.95966304205","9","1344.6778894909"
"3-57-mjp-1.4.R","-37.8062895450765","144.959502170875","10","1385.53128592253"
"3-57-mjp-1.4.R","-37.8061237794527","144.958257329866","11","1496.68883177525"
"3-57-mjp-1.4.R","-37.8059089691168","144.956264206374","12","1673.82155037913"
"3-57-mjp-1.4.R","-37.8059089691168","144.956264206374","13","1673.82155037913"
"3-57-mjp-1.4.R","-37.8056519810962","144.953920156753","14","1882.20821022087"
"3-57-mjp-1.4.R","-37.8056519810962","144.953920156753","15","1882.20821022087"
"3-57-mjp-1.4.R","-37.8054814196999","144.952402877829","16","2017.16005348357"
"3-57-mjp-1.4.R","-37.8054814196999","144.952402877829","17","2017.16005348357"
"3-57-mjp-1.4.R","-37.8051594398073","144.949435960757","18","2280.8720175656"
"3-57-mjp-1.4.R","-37.8051594398073","144.949435960757","19","2280.8720175656"
"3-57-mjp-1.4.R","-37.8051384595249","144.949266170355","20","2296.00476351602"
"3-57-mjp-1.4.R","-37.8032426396538","144.949591199842","21","2508.36530599037"
"3-57-mjp-1.4.R","-37.8032426396538","144.949591199842","22","2508.36530599037"
"3-57-mjp-1.4.R","-37.8030538792362","144.949619135938","23","2529.4603291001"
"3-57-mjp-1.4.R","-37.8029152312401","144.9483849803","24","2639.2328211006"
"3-57-mjp-1.4.R","-37.8029152312401","144.9483849803","25","2639.2328211006"
"3-57-mjp-1.4.R","-37.8026273052557","144.94582611682","26","2866.83993873975"
"3-57-mjp-1.4.R","-37.8026273052557","144.94582611682","27","2866.83993873975"
"3-57-mjp-1.4.R","-37.8025951340333","144.945531709225","28","2893.01244339635"
"3-57-mjp-1.4.R","-37.8006905167725","144.945868421041","29","3106.48141069605"
"3-57-mjp-1.4.R","-37.8006905167725","144.945868421041","30","3106.48141069605"
"3-57-mjp-1.4.R","-37.7986153506988","144.946243908397","31","3339.17219263637"
"3-57-mjp-1.4.R","-37.7986153506988","144.946243908397","32","3339.17219263637"
"3-57-mjp-1.4.R","-37.7967197365457","144.946580329774","33","3551.64807362055"
"3-57-mjp-1.4.R","-37.7967197365457","144.946580329774","34","3551.64807362055"
"3-57-mjp-1.4.R","-37.7952552888591","144.946836655425","35","3715.75169941839"
"3-58-mjp-1.1.H","-37.7914140278136","144.94929367771","1","0"
"3-58-mjp-1.1.H","-37.7909862164377","144.949566691717","2","53.2259335286851"
"3-58-mjp-1.1.H","-37.7906378905154","144.949746658743","3","95.0110983602374"
"3-58-mjp-1.1.H","-37.7905394014922","144.949783448695","4","106.412852611229"
"3-58-mjp-1.1.H","-37.7902787785822","144.949824720181","5","135.567612085455"
"3-58-mjp-1.1.H","-37.7897005242759","144.949738502606","6","200.197326613681"
"3-58-mjp-1.1.H","-37.7893494317787","144.949759563074","7","239.210145019944"
"3-58-mjp-1.1.H","-37.7890081370211","144.949825774758","8","277.537680813417"
"3-58-mjp-1.1.H","-37.7885571722982","144.949804172848","9","327.62759995889"
"3-58-mjp-1.1.H","-37.787977929937","144.949661207027","10","393.140957375527"
"3-58-mjp-1.1.H","-37.787977929937","144.949661207027","11","393.140957375527"
"3-58-mjp-1.1.H","-37.7843023320412","144.948695439999","12","809.880684303498"
"3-58-mjp-1.1.H","-37.7843023320412","144.948695439999","13","809.880684303498"
"3-58-mjp-1.1.H","-37.7839498558474","144.948637057342","14","849.339523617396"
"3-58-mjp-1.1.H","-37.7834640470459","144.948684554544","15","903.422792749356"
"3-58-mjp-1.1.H","-37.7831415580718","144.948795663399","16","940.530743379915"
"3-58-mjp-1.1.H","-37.7829361657144","144.948903533913","17","965.228921450372"
"3-58-mjp-1.1.H","-37.7824112480007","144.949292746554","18","1032.83069657499"
"3-58-mjp-1.1.H","-37.7824112480007","144.949292746554","19","1032.83069657499"
"3-58-mjp-1.1.H","-37.7820999391519","144.949528441674","20","1073.14198531649"
"3-58-mjp-1.1.H","-37.7811986015288","144.949519288521","21","1173.18697519604"
"3-58-mjp-1.1.H","-37.7810916975601","144.949590369151","22","1186.60338306104"
"3-58-mjp-1.1.H","-37.7810135938964","144.94976284286","23","1204.09623874558"
"3-58-mjp-1.1.H","-37.7809002060264","144.951014953067","24","1315.11425530145"
"3-58-mjp-1.1.H","-37.780813487581","144.951210371392","25","1334.83733822476"
"3-58-mjp-1.1.H","-37.7807065825034","144.951281449237","26","1348.25374608976"
"3-58-mjp-1.1.H","-37.7807065825034","144.951281449237","27","1348.25374608976"
"3-58-mjp-1.1.H","-37.78017593191","144.951341518417","28","1407.38918385765"
"3-58-mjp-1.1.H","-37.7797700039478","144.951318663858","29","1452.48907299277"
"3-58-mjp-1.1.H","-37.7794445509284","144.951259525126","30","1488.98564817456"
"3-58-mjp-1.1.H","-37.7789824066809","144.951113328774","31","1541.87231946327"
"3-58-mjp-1.1.H","-37.7784734481036","144.950866241172","32","1602.41156293393"
"3-58-mjp-1.1.H","-37.7781178133511","144.950626276138","33","1647.18878928841"
"3-58-mjp-1.1.H","-37.7768454334322","144.949491983707","34","1820.19167943768"
"3-58-mjp-1.1.H","-37.7768454334322","144.949491983707","35","1820.19167943768"
"3-58-mjp-1.1.H","-37.7767357634593","144.949404184589","36","1834.61388453953"
"3-58-mjp-1.1.H","-37.7757799035391","144.948851566815","37","1951.34434328959"
"3-58-mjp-1.1.H","-37.7757799035391","144.948851566815","38","1951.34434328959"
"3-58-mjp-1.1.H","-37.7756888409083","144.948797316117","39","1962.52468317709"
"3-58-mjp-1.1.H","-37.7725899616665","144.949382499586","40","2310.31916271925"
"3-58-mjp-1.1.H","-37.7725899616665","144.949382499586","41","2310.31916271925"
"3-58-mjp-1.1.H","-37.7703177888293","144.949831267932","42","2565.59352492588"
"3-58-mjp-1.1.H","-37.7703177888293","144.949831267932","43","2565.59352492588"
"3-58-mjp-1.1.H","-37.7701560493925","144.949858440771","44","2583.70429520215"
"3-58-mjp-1.1.H","-37.7698609587789","144.947403068075","45","2802.50328971538"
"3-58-mjp-1.1.H","-37.7698609587789","144.947403068075","46","2802.50328971538"
"3-58-mjp-1.1.H","-37.7695118708341","144.944438344651","47","3066.57335617502"
"3-58-mjp-1.1.H","-37.7695118708341","144.944438344651","48","3066.57335617502"
"3-58-mjp-1.1.H","-37.7694065462615","144.943567113998","49","3144.21999164624"
"3-58-mjp-1.1.H","-37.7690391168042","144.943168603298","50","3198.03448783454"
"3-58-mjp-1.1.H","-37.7689388462336","144.943103266844","51","3210.56445192068"
"3-58-mjp-1.1.H","-37.7686852511418","144.943030826957","52","3239.4261913"
"3-58-mjp-1.1.H","-37.7676247516187","144.943196441709","53","3358.03479132546"
"3-58-mjp-1.1.H","-37.7676247516187","144.943196441709","54","3358.03479132546"
"3-58-mjp-1.1.H","-37.7661507018117","144.943418916541","55","3522.81343071783"
"3-58-mjp-1.1.H","-37.7658378185159","144.943563808714","56","3559.81343071783"
"3-58-mjp-1.1.H","-37.7649486568117","144.943736013715","57","3659.66331804876"
"3-58-mjp-1.1.H","-37.7649486568117","144.943736013715","58","3659.66331804876"
"3-58-mjp-1.1.H","-37.7621726833261","144.944232901959","59","3970.87064444067"
"3-58-mjp-1.1.H","-37.7621726833261","144.944232901959","60","3970.87064444067"
"3-58-mjp-1.1.H","-37.7587857818468","144.944837465529","61","4350.5468222554"
"3-58-mjp-1.1.H","-37.7587857818468","144.944837465529","62","4350.5468222554"
"3-58-mjp-1.1.H","-37.7568010702718","144.945232913263","63","4573.57372646204"
"3-58-mjp-1.1.H","-37.7568010702718","144.945232913263","64","4573.57372646204"
"3-58-mjp-1.1.H","-37.7548253635934","144.945628088288","65","4795.60975957379"
"3-58-mjp-1.1.H","-37.7548253635934","144.945628088288","66","4795.60975957379"
"3-58-mjp-1.1.H","-37.753810486882","144.945826414435","67","4909.60098730645"
"3-58-mjp-1.1.H","-37.7534127734815","144.945757963822","68","4954.15432612634"
"3-58-mjp-1.1.H","-37.7534127734815","144.945757963822","69","4954.15432612634"
"3-58-mjp-1.1.H","-37.7533675383119","144.945747864889","70","4959.25334563994"
"3-58-mjp-1.1.H","-37.7495224251428","144.946433034609","71","5390.28118696808"
"3-58-mjp-1.1.H","-37.7495224251428","144.946433034609","72","5390.28118696808"
"3-58-mjp-1.1.H","-37.7493152530833","144.946438762157","73","5413.30291583452"
"3-58-mjp-1.1.H","-37.7491881596833","144.946385528424","74","5428.16898458184"
"3-58-mjp-1.1.H","-37.7470734070688","144.94449193786","75","5716.17072068772"
"3-58-mjp-1.1.H","-37.7469098871664","144.944417018613","76","5735.48392860355"
"3-58-mjp-1.1.H","-37.7468104091288","144.944397073052","77","5746.66426849105"
"3-58-mjp-1.1.H","-37.7466396629613","144.944424495943","78","5765.76924166559"
"3-58-mjp-1.1.H","-37.7466396629613","144.944424495943","79","5765.76924166559"
"3-58-mjp-1.1.H","-37.744159931726","144.944856265961","80","6043.61812145459"
"3-58-mjp-1.1.H","-37.744159931726","144.944856265961","81","6043.61812145459"
"3-58-mjp-1.1.H","-37.7420034775167","144.945222321433","82","6285.13209620553"
"3-58-mjp-1.1.H","-37.7420034775167","144.945222321433","83","6285.13209620553"
"3-58-mjp-1.1.H","-37.7394428703003","144.94566761461","84","6572.03626138966"
"3-58-mjp-1.2.H","-37.8437457468386","145.031143308213","1","0"
