route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"5-V36-E-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-F-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-G-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-H-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-I-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-J-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-K-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V36-L-mjp-1","","","Mulwala - Melbourne Via Benalla & Seymour","3","A57FB2","FFFFFF"
"5-V37-A-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-B-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-C-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-D-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-E-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-F-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-G-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-H-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-I-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-J-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-K-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V37-L-mjp-1","","","Nhill - Melbourne Via Ararat & Ballarat","3","A57FB2","FFFFFF"
"5-V38-A-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-B-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-D-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-E-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-F-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-G-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-H-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-I-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-J-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-K-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V38-L-mjp-1","","","Melbourne - Ouyen Via Ballarat & Warracknabeal","3","A57FB2","FFFFFF"
"5-V39-A-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-B-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-D-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-E-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-F-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-G-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-H-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-I-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-J-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-K-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V39-L-mjp-1","","","Sea Lake - Melbourne Via Charlton & Bendigo","3","A57FB2","FFFFFF"
"5-V40-A-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-B-mjp-1","","","Melbourne Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-C-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-D-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-F-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-G-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-H-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-I-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-J-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-K-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V40-L-mjp-1","","","Melbourne - Seymour Via Broadmeadows","3","A57FB2","FFFFFF"
"5-V41-A-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-B-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-C-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-D-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-E-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-F-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-G-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-H-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-I-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-J-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
"5-V41-K-mjp-1","","","Melbourne - Griffith Via Shepparton","3","A57FB2","FFFFFF"
