route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"5-V20-B-mjp-1","T6","8357.T6.5-V20-B-mjp-1.2.R","5-V20-B-mjp-1.2.R","Deniliquin","1"
"5-V20-B-mjp-1","T6","8358.T6.5-V20-B-mjp-1.3.R","5-V20-B-mjp-1.3.R","Deniliquin","1"
"5-V22-B-mjp-1","T6","8779.T6.5-V22-B-mjp-1.1.H","5-V22-B-mjp-1.1.H","Bendigo","0"
"5-V22-B-mjp-1","T6","8175.T6.5-V22-B-mjp-1.2.R","5-V22-B-mjp-1.2.R","Geelong","1"
"5-V24-B-mjp-1","T6","8312.T6.5-V24-B-mjp-1.1.H","5-V24-B-mjp-1.1.H","Melbourne","0"
"5-V24-B-mjp-1","T6","8311.T6.5-V24-B-mjp-1.2.H","5-V24-B-mjp-1.2.H","Melbourne","0"
"5-V24-B-mjp-1","T6","8610.T6.5-V24-B-mjp-1.3.R","","Halls Gap","1"
"5-V24-B-mjp-1","T6","8611.T6.5-V24-B-mjp-1.3.R","","Halls Gap","1"
"5-V25-B-mjp-1","T6","8164.T6.5-V25-B-mjp-1.1.H","5-V25-B-mjp-1.1.H","Marlo","0"
"5-V25-B-mjp-1","T6","8165.T6.5-V25-B-mjp-1.1.H","5-V25-B-mjp-1.1.H","Marlo","0"
"5-V25-B-mjp-1","T6","8163.T6.5-V25-B-mjp-1.1.H","5-V25-B-mjp-1.1.H","Marlo","0"
"5-V25-B-mjp-1","T6","8166.T6.5-V25-B-mjp-1.2.H","5-V25-B-mjp-1.2.H","Marlo","0"
"5-V25-B-mjp-1","T6","8167.T6.5-V25-B-mjp-1.2.H","5-V25-B-mjp-1.2.H","Marlo","0"
"5-V25-B-mjp-1","T6","8168.T6.5-V25-B-mjp-1.2.H","5-V25-B-mjp-1.2.H","Marlo","0"
"5-V25-B-mjp-1","T6","8376.T6.5-V25-B-mjp-1.3.R","5-V25-B-mjp-1.3.R","Melbourne","1"
"5-V25-B-mjp-1","T6","8377.T6.5-V25-B-mjp-1.4.R","5-V25-B-mjp-1.4.R","Melbourne","1"
"5-V25-B-mjp-1","T6","8375.T6.5-V25-B-mjp-1.4.R","5-V25-B-mjp-1.4.R","Melbourne","1"
"5-V25-B-mjp-1","T6","8342.T6.5-V25-B-mjp-1.5.R","5-V25-B-mjp-1.5.R","Melbourne","1"
"5-V25-B-mjp-1","T6","8343.T6.5-V25-B-mjp-1.5.R","5-V25-B-mjp-1.5.R","Melbourne","1"
"5-V25-B-mjp-1","T6","8378.T6.5-V25-B-mjp-1.6.R","5-V25-B-mjp-1.6.R","Melbourne","1"
"5-V43-B-mjp-1","T6","8396.T6.5-V43-B-mjp-1.1.H","5-V43-B-mjp-1.1.H","Melbourne","0"
"5-V43-B-mjp-1","T6","8786.T6.5-V43-B-mjp-1.2.H","5-V43-B-mjp-1.2.H","Melbourne","0"
"5-V43-B-mjp-1","T6","8785.T6.5-V43-B-mjp-1.3.H","5-V43-B-mjp-1.3.H","Melbourne","0"
"5-V43-B-mjp-1","T6","8627.T6.5-V43-B-mjp-1.4.R","5-V43-B-mjp-1.4.R","Sale","1"
"5-V43-B-mjp-1","T6","8624.T6.5-V43-B-mjp-1.5.R","5-V43-B-mjp-1.5.R","Sale","1"
"5-V43-B-mjp-1","T6","8626.T6.5-V43-B-mjp-1.5.R","5-V43-B-mjp-1.5.R","Sale","1"
"5-V43-B-mjp-1","T6","8625.T6.5-V43-B-mjp-1.6.R","5-V43-B-mjp-1.6.R","Sale","1"
"5-V43-B-mjp-1","T6","8623.T6.5-V43-B-mjp-1.7.R","5-V43-B-mjp-1.7.R","Sale","1"
"5-V43-B-mjp-1","T6","8628.T6.5-V43-B-mjp-1.8.R","5-V43-B-mjp-1.8.R","Sale","1"
"5-V43-B-mjp-1","T6","8629.T6.5-V43-B-mjp-1.9.R","5-V43-B-mjp-1.9.R","Sale","1"
"5-V45-B-mjp-1","T6","8614.T6.5-V45-B-mjp-1.1.H","5-V45-B-mjp-1.1.H","Melbourne","0"
"5-V45-B-mjp-1","T6","8184.T6.5-V45-B-mjp-1.2.R","5-V45-B-mjp-1.2.R","Swan Hill","1"
"5-V47-B-mjp-1","T6","8123.T6.5-V47-B-mjp-1.1.H","5-V47-B-mjp-1.1.H","Adelaide","0"
"5-V47-B-mjp-1","T6","8131.T6.5-V47-B-mjp-1.2.R","5-V47-B-mjp-1.2.R","Sydney","1"
"5-V48-B-mjp-1","T6","8292.T6.5-V48-B-mjp-1.1.H","5-V48-B-mjp-1.1.H","Traralgon","0"
"5-V48-B-mjp-1","T6","8301.T6.5-V48-B-mjp-1.2.H","5-V48-B-mjp-1.2.H","Traralgon","0"
"5-V48-B-mjp-1","T6","8740.T6.5-V48-B-mjp-1.3.H","5-V48-B-mjp-1.3.H","Traralgon","0"
"5-V48-B-mjp-1","T6","8787.T6.5-V48-B-mjp-1.4.R","5-V48-B-mjp-1.4.R","Melbourne","1"
"5-V50-B-mjp-1","T6","8134.T6.5-V50-B-mjp-1.1.H","5-V50-B-mjp-1.1.H","Melbourne","0"
"5-V50-B-mjp-1","T6","8135.T6.5-V50-B-mjp-1.1.H","5-V50-B-mjp-1.1.H","Melbourne","0"
"5-V50-B-mjp-1","T6","8136.T6.5-V50-B-mjp-1.1.H","5-V50-B-mjp-1.1.H","Melbourne","0"
"5-V50-B-mjp-1","T6","8669.T6.5-V50-B-mjp-1.2.H","5-V50-B-mjp-1.2.H","Melbourne","0"
"5-V50-B-mjp-1","T6","8341.T6.5-V50-B-mjp-1.3.H","5-V50-B-mjp-1.3.H","Melbourne","0"
"5-V50-B-mjp-1","T6","8790.T6.5-V50-B-mjp-1.4.R","5-V50-B-mjp-1.4.R","Warrnambool","1"
"5-V50-B-mjp-1","T6","8791.T6.5-V50-B-mjp-1.4.R","5-V50-B-mjp-1.4.R","Warrnambool","1"
"5-V50-B-mjp-1","T6","8792.T6.5-V50-B-mjp-1.4.R","5-V50-B-mjp-1.4.R","Warrnambool","1"
"5-V50-B-mjp-1","T6","8309.T6.5-V50-B-mjp-1.5.R","5-V50-B-mjp-1.5.R","Warrnambool","1"
"5-V50-B-mjp-1","T6","8137.T6.5-V50-B-mjp-1.6.R","5-V50-B-mjp-1.6.R","Warrnambool","1"
"5-V50-B-mjp-1","T6","8308.T6.5-V50-B-mjp-1.7.R","5-V50-B-mjp-1.7.R","Warrnambool","1"
"5-V26-B-mjp-1","T6","8602.T6.5-V26-B-mjp-1.1.H","5-V26-B-mjp-1.1.H","Lancefield","0"
"5-V26-B-mjp-1","T6","8603.T6.5-V26-B-mjp-1.1.H","5-V26-B-mjp-1.1.H","Lancefield","0"
"5-V26-B-mjp-1","T6","8599.T6.5-V26-B-mjp-1.2.H","5-V26-B-mjp-1.2.H","Lancefield","0"
"5-V26-B-mjp-1","T6","8598.T6.5-V26-B-mjp-1.3.H","5-V26-B-mjp-1.3.H","Lancefield","0"
"5-V26-B-mjp-1","T6","8600.T6.5-V26-B-mjp-1.4.H","5-V26-B-mjp-1.4.H","Lancefield","0"
"5-V26-B-mjp-1","T6","8601.T6.5-V26-B-mjp-1.4.H","5-V26-B-mjp-1.4.H","Lancefield","0"
"5-V26-B-mjp-1","T6","8604.T6.5-V26-B-mjp-1.5.H","5-V26-B-mjp-1.5.H","Lancefield","0"
"5-V26-B-mjp-1","T6","8605.T6.5-V26-B-mjp-1.5.H","5-V26-B-mjp-1.5.H","Lancefield","0"
"5-V26-B-mjp-1","T6","8338.T6.5-V26-B-mjp-1.6.R","5-V26-B-mjp-1.6.R","Melbourne","1"
"5-V26-B-mjp-1","T6","8339.T6.5-V26-B-mjp-1.6.R","5-V26-B-mjp-1.6.R","Melbourne","1"
"5-V26-B-mjp-1","T6","8340.T6.5-V26-B-mjp-1.6.R","5-V26-B-mjp-1.6.R","Melbourne","1"
"5-V26-B-mjp-1","T6","8334.T6.5-V26-B-mjp-1.7.R","5-V26-B-mjp-1.7.R","Melbourne","1"
"5-V26-B-mjp-1","T6","8335.T6.5-V26-B-mjp-1.7.R","5-V26-B-mjp-1.7.R","Melbourne","1"
"5-V26-B-mjp-1","T6","8336.T6.5-V26-B-mjp-1.7.R","5-V26-B-mjp-1.7.R","Melbourne","1"
"5-V26-B-mjp-1","T6","8326.T6.5-V26-B-mjp-1.8.R","5-V26-B-mjp-1.8.R","Melbourne","1"
"5-V26-B-mjp-1","T6","8327.T6.5-V26-B-mjp-1.8.R","5-V26-B-mjp-1.8.R","Melbourne","1"
"5-V26-B-mjp-1","T6","8337.T6.5-V26-B-mjp-1.9.R","5-V26-B-mjp-1.9.R","Melbourne","1"
"5-V27-B-mjp-1","T6","8260.T6.5-V27-B-mjp-1.1.H","5-V27-B-mjp-1.1.H","Maryborough","0"
"5-V27-B-mjp-1","T6","8764.T6.5-V27-B-mjp-1.2.H","5-V27-B-mjp-1.2.H","Maryborough","0"
"5-V27-B-mjp-1","T6","8765.T6.5-V27-B-mjp-1.2.H","5-V27-B-mjp-1.2.H","Maryborough","0"
"5-V27-B-mjp-1","T6","8258.T6.5-V27-B-mjp-1.3.H","5-V27-B-mjp-1.3.H","Maryborough","0"
"5-V27-B-mjp-1","T6","8259.T6.5-V27-B-mjp-1.3.H","5-V27-B-mjp-1.3.H","Maryborough","0"
"5-V27-B-mjp-1","T6","8353.T6.5-V27-B-mjp-1.4.R","5-V27-B-mjp-1.4.R","Melbourne","1"
"5-V27-B-mjp-1","T6","8354.T6.5-V27-B-mjp-1.4.R","5-V27-B-mjp-1.4.R","Melbourne","1"
"5-V27-B-mjp-1","T6","8355.T6.5-V27-B-mjp-1.4.R","5-V27-B-mjp-1.4.R","Melbourne","1"
"5-V27-B-mjp-1","T6","8778.T6.5-V27-B-mjp-1.5.R","5-V27-B-mjp-1.5.R","Melbourne","1"
"5-V27-B-mjp-1","T6","8352.T6.5-V27-B-mjp-1.6.R","5-V27-B-mjp-1.6.R","Melbourne","1"
"5-V28-B-mjp-1","T6","8364.T6.5-V28-B-mjp-1.1.H","5-V28-B-mjp-1.1.H","Mansfield","0"
"5-V28-B-mjp-1","T6","8768.T6.5-V28-B-mjp-1.2.H","5-V28-B-mjp-1.2.H","Mansfield","0"
"5-V28-B-mjp-1","T6","8755.T6.5-V28-B-mjp-1.3.R","5-V28-B-mjp-1.3.R","Melbourne","1"
"5-V28-B-mjp-1","T6","8369.T6.5-V28-B-mjp-1.4.R","5-V28-B-mjp-1.4.R","Melbourne","1"
"5-V29-B-mjp-1","T6","8313.T6.5-V29-B-mjp-1.1.H","5-V29-B-mjp-1.1.H","Melbourne","0"
"5-V29-B-mjp-1","T6","8370.T6.5-V29-B-mjp-1.2.H","5-V29-B-mjp-1.2.H","Melbourne","0"
"5-V29-B-mjp-1","T6","8157.T6.5-V29-B-mjp-1.3.R","5-V29-B-mjp-1.3.R","Mt Gambier","1"
"5-V29-B-mjp-1","T6","8762.T6.5-V29-B-mjp-1.4.R","5-V29-B-mjp-1.4.R","Mt Gambier","1"
"5-V30-B-mjp-1","T6","8373.T6.5-V30-B-mjp-1.1.H","5-V30-B-mjp-1.1.H","Melbourne","0"
"5-V30-B-mjp-1","T6","8319.T6.5-V30-B-mjp-1.2.H","5-V30-B-mjp-1.2.H","Melbourne","0"
"5-V30-B-mjp-1","T6","8320.T6.5-V30-B-mjp-1.2.H","5-V30-B-mjp-1.2.H","Melbourne","0"
"5-V30-B-mjp-1","T6","8372.T6.5-V30-B-mjp-1.3.H","5-V30-B-mjp-1.3.H","Melbourne","0"
"5-V30-B-mjp-1","T6","8676.T6.5-V30-B-mjp-1.4.R","5-V30-B-mjp-1.4.R","Mount Gambier","1"
"5-V30-B-mjp-1","T6","8678.T6.5-V30-B-mjp-1.5.R","5-V30-B-mjp-1.5.R","Mount Gambier","1"
"5-V30-B-mjp-1","T6","8680.T6.5-V30-B-mjp-1.6.R","5-V30-B-mjp-1.6.R","Mount Gambier","1"
"5-V30-B-mjp-1","T6","8679.T6.5-V30-B-mjp-1.7.R","5-V30-B-mjp-1.7.R","Mount Gambier","1"
"5-V31-B-mjp-1","T6","8124.T6.5-V31-B-mjp-1.1.H","5-V31-B-mjp-1.1.H","Mildura","0"
"5-V31-B-mjp-1","T6","8381.T6.5-V31-B-mjp-1.2.R","5-V31-B-mjp-1.2.R","Albury","1"
"5-V31-B-mjp-1","T6","8382.T6.5-V31-B-mjp-1.2.R","5-V31-B-mjp-1.2.R","Albury","1"
"5-V31-B-mjp-1","T6","8328.T6.5-V31-B-mjp-1.3.R","5-V31-B-mjp-1.3.R","Albury","1"
"5-V51-B-mjp-1","T6","8675.T6.5-V51-B-mjp-1.1.H","5-V51-B-mjp-1.1.H","Melbourne","0"
"5-V51-B-mjp-1","T6","8307.T6.5-V51-B-mjp-1.2.R","5-V51-B-mjp-1.2.R","Warrnambool","1"
"5-V52-B-mjp-1","T6","8329.T6.5-V52-B-mjp-1.1.H","5-V52-B-mjp-1.1.H","Melbourne","0"
"5-V52-B-mjp-1","T6","8330.T6.5-V52-B-mjp-1.1.H","5-V52-B-mjp-1.1.H","Melbourne","0"
"5-V52-B-mjp-1","T6","8331.T6.5-V52-B-mjp-1.1.H","5-V52-B-mjp-1.1.H","Melbourne","0"
"5-V52-B-mjp-1","T6","8332.T6.5-V52-B-mjp-1.1.H","5-V52-B-mjp-1.1.H","Melbourne","0"
"5-V52-B-mjp-1","T6","8333.T6.5-V52-B-mjp-1.1.H","5-V52-B-mjp-1.1.H","Melbourne","0"
"5-V52-B-mjp-1","T6","8758.T6.5-V52-B-mjp-1.2.H","5-V52-B-mjp-1.2.H","Melbourne","0"
"5-V52-B-mjp-1","T6","8759.T6.5-V52-B-mjp-1.2.H","5-V52-B-mjp-1.2.H","Melbourne","0"
"5-V52-B-mjp-1","T6","8760.T6.5-V52-B-mjp-1.2.H","5-V52-B-mjp-1.2.H","Melbourne","0"
"5-V52-B-mjp-1","T6","8359.T6.5-V52-B-mjp-1.3.R","5-V52-B-mjp-1.3.R","Yarram","1"
"5-V52-B-mjp-1","T6","8360.T6.5-V52-B-mjp-1.3.R","5-V52-B-mjp-1.3.R","Yarram","1"
"5-V52-B-mjp-1","T6","8362.T6.5-V52-B-mjp-1.3.R","5-V52-B-mjp-1.3.R","Yarram","1"
"5-V52-B-mjp-1","T6","8361.T6.5-V52-B-mjp-1.3.R","5-V52-B-mjp-1.3.R","Yarram","1"
"5-V52-B-mjp-1","T6","8366.T6.5-V52-B-mjp-1.4.R","5-V52-B-mjp-1.4.R","Yarram","1"
"5-V52-B-mjp-1","T6","8368.T6.5-V52-B-mjp-1.4.R","5-V52-B-mjp-1.4.R","Yarram","1"
"5-V52-B-mjp-1","T6","8367.T6.5-V52-B-mjp-1.4.R","5-V52-B-mjp-1.4.R","Yarram","1"
"5-V52-B-mjp-1","T6","8365.T6.5-V52-B-mjp-1.4.R","5-V52-B-mjp-1.4.R","Yarram","1"
"5-mby-B-mjp-1","T6","8190.T6.5-mby-B-mjp-1.1.H","5-mby-B-mjp-1.1.H","Melbourne","0"
"5-mby-B-mjp-1","T6","8191.T6.5-mby-B-mjp-1.1.H","5-mby-B-mjp-1.1.H","Melbourne","0"
"5-mby-B-mjp-1","T6","8194.T6.5-mby-B-mjp-1.2.H","5-mby-B-mjp-1.2.H","Melbourne","0"
"5-mby-B-mjp-1","T6","8192.T6.5-mby-B-mjp-1.3.H","5-mby-B-mjp-1.3.H","Melbourne","0"
"5-mby-B-mjp-1","T6","8193.T6.5-mby-B-mjp-1.4.H","5-mby-B-mjp-1.4.H","Melbourne","0"
"5-mby-B-mjp-1","T6","8757.T6.5-mby-B-mjp-1.5.H","5-mby-B-mjp-1.5.H","Melbourne","0"
"5-mby-B-mjp-1","T6","8197.T6.5-mby-B-mjp-1.6.H","5-mby-B-mjp-1.6.H","Melbourne","0"
"5-mby-B-mjp-1","T6","8198.T6.5-mby-B-mjp-1.6.H","5-mby-B-mjp-1.6.H","Melbourne","0"
"5-mby-B-mjp-1","T6","8656.T6.5-mby-B-mjp-1.7.R","5-mby-B-mjp-1.7.R","Mount Beauty","1"
"5-mby-B-mjp-1","T6","8655.T6.5-mby-B-mjp-1.7.R","5-mby-B-mjp-1.7.R","Mount Beauty","1"
"5-mby-B-mjp-1","T6","8657.T6.5-mby-B-mjp-1.8.R","5-mby-B-mjp-1.8.R","Mount Beauty","1"
"5-mby-B-mjp-1","T6","8660.T6.5-mby-B-mjp-1.9.R","5-mby-B-mjp-1.9.R","Mount Beauty","1"
"5-mby-B-mjp-1","T6","8659.T6.5-mby-B-mjp-1.10.R","5-mby-B-mjp-1.10.R","Mount Beauty","1"
"5-mby-B-mjp-1","T6","8658.T6.5-mby-B-mjp-1.11.R","5-mby-B-mjp-1.11.R","Mount Beauty","1"
"5-mby-B-mjp-1","T6","8663.T6.5-mby-B-mjp-1.12.R","5-mby-B-mjp-1.12.R","Mount Beauty","1"
"5-mby-B-mjp-1","T6","8756.T6.5-mby-B-mjp-1.13.R","5-mby-B-mjp-1.13.R","Mount Beauty","1"
"5-pay-B-mjp-1","T6","8394.T6.5-pay-B-mjp-1.1.H","5-pay-B-mjp-1.1.H","Melbourne","0"
"5-pay-B-mjp-1","T6","8395.T6.5-pay-B-mjp-1.2.H","5-pay-B-mjp-1.2.H","Melbourne","0"
"5-pay-B-mjp-1","T6","8169.T6.5-pay-B-mjp-1.3.R","5-pay-B-mjp-1.3.R","Paynesville","1"
"5-pay-B-mjp-1","T6","8170.T6.5-pay-B-mjp-1.3.R","5-pay-B-mjp-1.3.R","Paynesville","1"
"5-V32-B-mjp-1","T6","8151.T6.5-V32-B-mjp-1.1.H","5-V32-B-mjp-1.1.H","Mildura","0"
"5-V32-B-mjp-1","T6","8374.T6.5-V32-B-mjp-1.2.H","5-V32-B-mjp-1.2.H","Mildura","0"
"5-V32-B-mjp-1","T6","8173.T6.5-V32-B-mjp-1.3.R","5-V32-B-mjp-1.3.R","Ballarat","1"
"5-V32-B-mjp-1","T6","8257.T6.5-V32-B-mjp-1.4.R","5-V32-B-mjp-1.4.R","Ballarat","1"
"5-V34-B-mjp-1","T6","8273.T6.5-V34-B-mjp-1.1.H","5-V34-B-mjp-1.1.H","Melbourne","0"
"5-V34-B-mjp-1","T6","8380.T6.5-V34-B-mjp-1.2.H","5-V34-B-mjp-1.2.H","Melbourne","0"
"5-V34-B-mjp-1","T6","8152.T6.5-V34-B-mjp-1.3.R","5-V34-B-mjp-1.3.R","Mildura","1"
"5-V34-B-mjp-1","T6","8761.T6.5-V34-B-mjp-1.4.R","5-V34-B-mjp-1.4.R","Mildura","1"
"5-V35-B-mjp-1","T6","8615.T6.5-V35-B-mjp-1.1.H","5-V35-B-mjp-1.1.H","Mildura","0"
"5-V35-B-mjp-1","T6","8616.T6.5-V35-B-mjp-1.1.H","5-V35-B-mjp-1.1.H","Mildura","0"
"5-V35-B-mjp-1","T6","8179.T6.5-V35-B-mjp-1.2.H","5-V35-B-mjp-1.2.H","Mildura","0"
"5-V35-B-mjp-1","T6","8183.T6.5-V35-B-mjp-1.3.H","5-V35-B-mjp-1.3.H","Mildura","0"
"5-V35-B-mjp-1","T6","8770.T6.5-V35-B-mjp-1.4.R","5-V35-B-mjp-1.4.R","Melbourne","1"
"5-V35-B-mjp-1","T6","8379.T6.5-V35-B-mjp-1.5.R","5-V35-B-mjp-1.5.R","Melbourne","1"
"5-V36-B-mjp-1","T6","8187.T6.5-V36-B-mjp-1.1.H","5-V36-B-mjp-1.1.H","Mulwala","0"
"5-V36-B-mjp-1","T6","8189.T6.5-V36-B-mjp-1.1.H","5-V36-B-mjp-1.1.H","Mulwala","0"
"5-V36-B-mjp-1","T6","8188.T6.5-V36-B-mjp-1.1.H","5-V36-B-mjp-1.1.H","Mulwala","0"
"5-V36-B-mjp-1","T6","8386.T6.5-V36-B-mjp-1.2.R","5-V36-B-mjp-1.2.R","Melbourne","1"
"5-V36-B-mjp-1","T6","8387.T6.5-V36-B-mjp-1.2.R","5-V36-B-mjp-1.2.R","Melbourne","1"
"5-V36-B-mjp-1","T6","8388.T6.5-V36-B-mjp-1.2.R","5-V36-B-mjp-1.2.R","Melbourne","1"
"5-V37-B-mjp-1","T6","8140.T6.5-V37-B-mjp-1.1.H","5-V37-B-mjp-1.1.H","Nhill","0"
"5-V37-B-mjp-1","T6","8139.T6.5-V37-B-mjp-1.1.H","5-V37-B-mjp-1.1.H","Nhill","0"
"5-V37-B-mjp-1","T6","8155.T6.5-V37-B-mjp-1.2.H","5-V37-B-mjp-1.2.H","Nhill","0"
"5-V37-B-mjp-1","T6","8142.T6.5-V37-B-mjp-1.3.H","5-V37-B-mjp-1.3.H","Nhill","0"
"5-V37-B-mjp-1","T6","8773.T6.5-V37-B-mjp-1.4.H","5-V37-B-mjp-1.4.H","Nhill","0"
"5-V37-B-mjp-1","T6","8141.T6.5-V37-B-mjp-1.5.H","5-V37-B-mjp-1.5.H","Nhill","0"
"5-V37-B-mjp-1","T6","8143.T6.5-V37-B-mjp-1.6.H","5-V37-B-mjp-1.6.H","Nhill","0"
"5-V37-B-mjp-1","T6","8314.T6.5-V37-B-mjp-1.7.R","5-V37-B-mjp-1.7.R","Melbourne","1"
"5-V37-B-mjp-1","T6","8316.T6.5-V37-B-mjp-1.7.R","5-V37-B-mjp-1.7.R","Melbourne","1"
"5-V37-B-mjp-1","T6","8318.T6.5-V37-B-mjp-1.7.R","5-V37-B-mjp-1.7.R","Melbourne","1"
"5-V37-B-mjp-1","T6","8315.T6.5-V37-B-mjp-1.7.R","5-V37-B-mjp-1.7.R","Melbourne","1"
"5-V37-B-mjp-1","T6","8317.T6.5-V37-B-mjp-1.7.R","5-V37-B-mjp-1.7.R","Melbourne","1"
"5-V37-B-mjp-1","T6","8391.T6.5-V37-B-mjp-1.8.R","5-V37-B-mjp-1.8.R","Melbourne","1"
"5-V37-B-mjp-1","T6","8272.T6.5-V37-B-mjp-1.9.R","5-V37-B-mjp-1.9.R","Melbourne","1"
"5-V38-B-mjp-1","T6","8393.T6.5-V38-B-mjp-1.1.H","5-V38-B-mjp-1.1.H","Melbourne","0"
"5-V38-B-mjp-1","T6","8774.T6.5-V38-B-mjp-1.2.R","5-V38-B-mjp-1.2.R","Ouyen","1"
"5-V38-B-mjp-1","T6","8775.T6.5-V38-B-mjp-1.3.R","5-V38-B-mjp-1.3.R","Ouyen","1"
"5-V39-B-mjp-1","T6","8180.T6.5-V39-B-mjp-1.1.H","5-V39-B-mjp-1.1.H","Sea Lake","0"
"5-V39-B-mjp-1","T6","8400.T6.5-V39-B-mjp-1.2.R","5-V39-B-mjp-1.2.R","Melbourne","1"
"5-V40-B-mjp-1","T6","8408.T6.5-V40-B-mjp-1.1.H","5-V40-B-mjp-1.1.H","Melbourne","0"
"5-V41-B-mjp-1","T6","8302.T6.5-V41-B-mjp-1.1.H","5-V41-B-mjp-1.1.H","Melbourne","0"
"5-V41-B-mjp-1","T6","8303.T6.5-V41-B-mjp-1.2.H","5-V41-B-mjp-1.2.H","Melbourne","0"
"5-V41-B-mjp-1","T6","8427.T6.5-V41-B-mjp-1.3.H","5-V41-B-mjp-1.3.H","Melbourne","0"
"5-V41-B-mjp-1","T6","8428.T6.5-V41-B-mjp-1.3.H","5-V41-B-mjp-1.3.H","Melbourne","0"
"5-V41-B-mjp-1","T6","8429.T6.5-V41-B-mjp-1.3.H","5-V41-B-mjp-1.3.H","Melbourne","0"
"5-V41-B-mjp-1","T6","8619.T6.5-V41-B-mjp-1.4.H","5-V41-B-mjp-1.4.H","Melbourne","0"
"5-V41-B-mjp-1","T6","8265.T6.5-V41-B-mjp-1.5.H","5-V41-B-mjp-1.5.H","Melbourne","0"
"5-V41-B-mjp-1","T6","8407.T6.5-V41-B-mjp-1.6.R","5-V41-B-mjp-1.6.R","Griffith","1"
"5-V41-B-mjp-1","T6","8405.T6.5-V41-B-mjp-1.7.R","5-V41-B-mjp-1.7.R","Griffith","1"
"5-V41-B-mjp-1","T6","8406.T6.5-V41-B-mjp-1.7.R","5-V41-B-mjp-1.7.R","Griffith","1"
"5-V41-B-mjp-1","T6","8423.T6.5-V41-B-mjp-1.8.R","5-V41-B-mjp-1.8.R","Griffith","1"
"5-V41-B-mjp-1","T6","8789.T6.5-V41-B-mjp-1.9.R","5-V41-B-mjp-1.9.R","Griffith","1"
"5-V41-B-mjp-1","T6","8425.T6.5-V41-B-mjp-1.10.R","5-V41-B-mjp-1.10.R","Griffith","1"
"5-V41-B-mjp-1","T6","8424.T6.5-V41-B-mjp-1.11.R","5-V41-B-mjp-1.11.R","Griffith","1"
"5-995-H-mjp-1","T6_1","2216.T6.5-995-H-mjp-1.1.H","5-995-H-mjp-1.1.H","Warrnambool","0"
"5-995-H-mjp-1","T6_1","3157.T6.5-995-H-mjp-1.2.R","5-995-H-mjp-1.2.R","Melbourne","1"
"5-EC2-H-mjp-1","T6_1","2516.T6.5-EC2-H-mjp-1.1.H","5-EC2-H-mjp-1.1.H","Melbourne","0"
"5-EC2-H-mjp-1","T6_1","2517.T6.5-EC2-H-mjp-1.1.H","5-EC2-H-mjp-1.1.H","Melbourne","0"
"5-EC2-H-mjp-1","T6_1","2518.T6.5-EC2-H-mjp-1.2.H","5-EC2-H-mjp-1.2.H","Melbourne","0"
"5-EC2-H-mjp-1","T6_1","2570.T6.5-EC2-H-mjp-1.3.R","5-EC2-H-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-H-mjp-1","T6_1","2571.T6.5-EC2-H-mjp-1.3.R","5-EC2-H-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-H-mjp-1","T6_1","2634.T6.5-EC2-H-mjp-1.4.R","5-EC2-H-mjp-1.4.R","Echuca/Moama","1"
"5-Ech-H-mjp-1","T6_1","2266.T6.5-Ech-H-mjp-1.1.H","5-Ech-H-mjp-1.1.H","Echuca/Moama","0"
"5-Ech-H-mjp-1","T6_1","2267.T6.5-Ech-H-mjp-1.1.H","5-Ech-H-mjp-1.1.H","Echuca/Moama","0"
"5-Ech-H-mjp-1","T6_1","2510.T6.5-Ech-H-mjp-1.2.R","5-Ech-H-mjp-1.2.R","Melbourne","1"
"5-Ech-H-mjp-1","T6_1","2511.T6.5-Ech-H-mjp-1.2.R","5-Ech-H-mjp-1.2.R","Melbourne","1"
"5-V01-G-mjp-1","T6_1","3167.T6.5-V01-G-mjp-1.1.H","5-V01-G-mjp-1.1.H","Albury","0"
"5-V01-G-mjp-1","T6_1","2597.T6.5-V01-G-mjp-1.2.H","5-V01-G-mjp-1.2.H","Albury","0"
"5-V01-G-mjp-1","T6_1","2598.T6.5-V01-G-mjp-1.3.H","5-V01-G-mjp-1.3.H","Albury","0"
"5-V01-G-mjp-1","T6_1","2599.T6.5-V01-G-mjp-1.4.H","5-V01-G-mjp-1.4.H","Albury","0"
"5-V01-G-mjp-1","T6_1","2186.T6.5-V01-G-mjp-1.5.R","5-V01-G-mjp-1.5.R","Melbourne","1"
"5-V01-G-mjp-1","T6_1","3007.T6.5-V01-G-mjp-1.6.R","5-V01-G-mjp-1.6.R","Melbourne","1"
"5-V01-G-mjp-1","T6_1","2185.T6.5-V01-G-mjp-1.7.R","5-V01-G-mjp-1.7.R","Melbourne","1"
"5-V01-G-mjp-1","T6_1","2193.T6.5-V01-G-mjp-1.8.R","5-V01-G-mjp-1.8.R","Melbourne","1"
"5-V02-H-mjp-1","T6_1","2446.T6.5-V02-H-mjp-1.1.H","5-V02-H-mjp-1.1.H","Adelaide","0"
"5-V02-H-mjp-1","T6_1","2449.T6.5-V02-H-mjp-1.3.H","5-V02-H-mjp-1.3.H","Adelaide","0"
"5-V02-H-mjp-1","T6_1","2450.T6.5-V02-H-mjp-1.3.H","5-V02-H-mjp-1.3.H","Adelaide","0"
